"symbol","Margin Mode","Position Side","Entry Price","Avg. Close Pirce","Max Open Interest","Closed Vol.","Closing PNL","Funding Fee","Transaction Fee","Transaction Fee(BNB)","Opened","Closed","Status"
"MATICUSDT","Cross","Long","0.65130000","0.65290000","20.00000000","20.00000000","0.03200000","-0.00129973","-0.00260518","0E-8","2024-06-09 11:59:50.067","2024-06-09 18:22:16.723","Closed"
"MATICUSDT","Cross","Short","0.64640000","0.65370000","10.00000000","10.00000000","-0.07300000","0.00065226","-0.00323200","0E-8","2024-06-09 03:31:50.574","2024-06-09 08:11:23.074","Closed"
"MATICUSDT","Cross","Short","0.64720000","0.64580000","10.00000000","10.00000000","0.01400000","0.00064960","0E-8","0E-8","2024-06-08 22:44:48.209","2024-06-09 02:31:48.407","Closed"
"MATICUSDT","Cross","Short","0.71660000","0.71480000","10.00000000","10.00000000","0.01800000","0E-8","-0.00358300","0E-8","2024-06-07 08:10:48.961","2024-06-07 08:51:50.753","Closed"
"MATICUSDT","Cross","Short","0.72160000","0.72780000","10.00000000","10.00000000","-0.06200000","0E-8","-0.00360800","0E-8","2024-06-06 13:24:11.324","2024-06-06 13:41:53.123","Closed"
"MATICUSDT","Cross","Long","0.70200000","0.68470000","10.00000000","10.00000000","-0.17300000","-0.00021568","-0.00693350","0E-8","2024-04-30 02:49:18.710","2024-04-30 08:33:03.171","Closed"
"MATICUSDT","Cross","Short","0.68990000","0.69800000","10.00000000","10.00000000","-0.08100000","0E-8","-0.00137980","0E-8","2024-04-30 02:05:21.952","2024-04-30 02:19:12.710","Closed"
"MATICUSDT","Cross","Short","0.70470000","0.70130000","10.00000000","10.00000000","0.03400000","0E-8","-0.00140940","0E-8","2024-04-30 01:23:47.367","2024-04-30 01:33:57.012","Closed"
"MATICUSDT","Cross","Short","0.70460000","0.71230000","10.00000000","10.00000000","-0.07700000","0E-8","-0.00352300","0E-8","2024-04-30 00:36:52.302","2024-04-30 00:53:37.321","Closed"
"MATICUSDT","Cross","Long","0.70860000","0.70080000","10.00000000","10.00000000","-0.07800000","0.00012034","0E-8","0E-8","2024-04-29 23:37:46.546","2024-04-30 00:06:46.603","Closed"
"MATICUSDT","Cross","Long","0.70800000","0.71070000","10.00000000","10.00000000","0.02700000","0E-8","-0.00354000","0E-8","2024-04-29 22:47:04.738","2024-04-29 23:07:34.732","Closed"
"MATICUSDT","Cross","Long","0.69610000","0.69920000","10.00000000","10.00000000","0.03100000","0E-8","-0.00348050","0E-8","2024-04-29 20:43:13.373","2024-04-29 22:16:59.042","Closed"
"MATICUSDT","Cross","Long","0.69550000","0.69810000","10.00000000","10.00000000","0.02600000","0E-8","0E-8","0E-8","2024-04-29 19:03:08.698","2024-04-29 20:13:08.050","Closed"
"MATICUSDT","Cross","Short","0.69830000","0.69520000","10.00000000","10.00000000","0.03100000","0E-8","-0.00349150","0E-8","2024-04-29 17:22:28.930","2024-04-29 18:31:34.187","Closed"
"MATICUSDT","Cross","Short","0.70000000","0.69820000","10.00000000","10.00000000","0.01800000","0E-8","-0.00140000","0E-8","2024-04-29 16:47:48.437","2024-04-29 16:52:23.406","Closed"
"MATICUSDT","Cross","Short","0.71160000","0.70920000","10.00000000","10.00000000","0.02400000","0.00056139","-0.00142320","0E-8","2024-04-29 15:38:27.055","2024-04-29 16:17:40.172","Closed"
"MATICUSDT","Cross","Long","0.71020000","0.71310000","10.00000000","10.00000000","0.02900000","0E-8","-0.00355100","0E-8","2024-04-29 14:52:41.886","2024-04-29 15:08:16.724","Closed"
"MATICUSDT","Cross","Long","0.70130000","0.70380000","10.00000000","10.00000000","0.02500000","0E-8","-0.00140260","0E-8","2024-04-29 13:11:02.755","2024-04-29 14:22:36.495","Closed"
"MATICUSDT","Cross","Long","0.69930000","0.70240000","10.00000000","10.00000000","0.03100000","0E-8","-0.00700850","0E-8","2024-04-29 12:10:13.401","2024-04-29 12:40:19.693","Closed"
"MATICUSDT","Cross","Long","0.70560000","0.69740000","10.00000000","10.00000000","-0.08200000","0E-8","-0.00352800","0E-8","2024-04-29 09:54:54.619","2024-04-29 11:40:08.060","Closed"
"MATICUSDT","Cross","Short","0.73050000","0.71400000","10.00000000","10.00000000","0.16500000","0.00072100","0E-8","0E-8","2024-04-28 22:43:23.643","2024-04-29 03:25:33.526","Closed"
"MATICUSDT","Cross","Long","0.74040000","0.73260000","10.00000000","10.00000000","-0.07800000","0E-8","-0.00148080","0E-8","2024-04-28 19:18:10.322","2024-04-28 22:13:17.978","Closed"
"MATICUSDT","Cross","Long","0.73650000","0.74070000","10.00000000","10.00000000","0.04200000","0E-8","-0.00368250","0E-8","2024-04-28 18:10:27.775","2024-04-28 18:47:34.091","Closed"
"MATICUSDT","Cross","Long","0.73620000","0.73790000","10.00000000","10.00000000","0.01700000","0E-8","-0.00368100","0E-8","2024-04-28 16:36:56.951","2024-04-28 17:40:21.962","Closed"
"MATICUSDT","Cross","Long","0.73350000","0.73530000","10.00000000","10.00000000","0.01800000","-0.00027150","-0.00366750","0E-8","2024-04-28 15:50:59.700","2024-04-28 16:06:48.138","Closed"
"MATICUSDT","Cross","Long","0.73340000","0.73530000","10.00000000","10.00000000","0.01900000","0E-8","-0.00366700","0E-8","2024-04-28 15:04:32.468","2024-04-28 15:20:54.062","Closed"
"MATICUSDT","Cross","Long","0.73210000","0.73370000","10.00000000","10.00000000","0.01600000","0E-8","-0.00366050","0E-8","2024-04-28 13:51:56.949","2024-04-28 14:34:28.516","Closed"
"MATICUSDT","Cross","Short","0.72550000","0.73350000","10.00000000","10.00000000","-0.08000000","0E-8","-0.00511850","0E-8","2024-04-28 11:55:42.341","2024-04-28 13:21:52.982","Closed"
"MATICUSDT","Cross","Short","0.72840000","0.72620000","10.00000000","10.00000000","0.02200000","0E-8","-0.00145680","0E-8","2024-04-28 11:22:30.501","2024-04-28 11:24:36.764","Closed"
"MATICUSDT","Cross","Long","0.73771111","0.73713300","30.00000000","90.00000000","-0.05199998","-0.00119419","-0.04499809","0E-8","2024-04-27 23:24:26.249","2024-04-28 11:09:40.676","Closed"
"MATICUSDT","Cross","Long","0.73090000","0.73210000","20.00000000","10.00000000","0.01200000","0E-8","-0.00877590","0E-8","2024-04-27 23:24:26.249",,"Partially Closed"
"MATICUSDT","Cross","Long","0.72920000","0.73120000","10.00000000","10.00000000","0.02000000","0E-8","-0.00364600","0E-8","2024-04-27 22:23:34.688","2024-04-27 22:34:02.185","Closed"
"MATICUSDT","Cross","Long","0.73150000","0.73350000","10.00000000","10.00000000","0.02000000","0E-8","-0.00365750","0E-8","2024-04-27 21:48:22.877","2024-04-27 21:53:28.935","Closed"
"MATICUSDT","Cross","Long","0.72850000","0.73080000","10.00000000","10.00000000","0.02300000","0E-8","-0.00364250","0E-8","2024-04-27 21:01:28.225","2024-04-27 21:18:17.222","Closed"
"MATICUSDT","Cross","Long","0.72490000","0.72750000","10.00000000","10.00000000","0.02600000","0E-8","-0.00362450","0E-8","2024-04-27 20:19:52.473","2024-04-27 20:31:22.714","Closed"
"MATICUSDT","Cross","Long","0.72560000","0.72730000","10.00000000","10.00000000","0.01700000","0E-8","-0.00362800","0E-8","2024-04-27 18:56:17.312","2024-04-27 19:49:46.637","Closed"
"MATICUSDT","Cross","Long","0.72050000","0.72280000","10.00000000","10.00000000","0.02300000","0E-8","-0.00360250","0E-8","2024-04-27 18:32:56.657","2024-04-27 18:33:52.813","Closed"
"MATICUSDT","Cross","Long","0.75100000","0.75260000","10.00000000","10.00000000","0.01600000","0E-8","-0.00150200","0E-8","2024-04-24 06:57:14.051","2024-04-24 07:16:45.992","Closed"
"MATICUSDT","Cross","Long","0.75080000","0.75280000","10.00000000","10.00000000","0.02000000","0E-8","-0.00375400","0E-8","2024-04-24 06:05:16.963","2024-04-24 06:41:26.690","Closed"
"MATICUSDT","Cross","Short","0.74250000","0.75100000","100.00000000","100.00000000","-0.85000000","0E-8","-0.01485000","0E-8","2024-04-24 04:08:03.538","2024-04-24 04:45:23.438","Closed"
"MATICUSDT","Cross","Short","0.73680000","0.74460000","100.00000000","100.00000000","-0.78000000","0E-8","-0.03684000","0E-8","2024-04-24 02:35:13.689","2024-04-24 03:35:15.516","Closed"
"MATICUSDT","Cross","Short","0.74030000","0.73850000","100.00000000","100.00000000","0.18000000","0E-8","-0.01480600","0E-8","2024-04-24 01:44:03.311","2024-04-24 02:05:07.549","Closed"
"MATICUSDT","Cross","Short","0.73920000","0.73740000","100.00000000","100.00000000","0.18000000","0E-8","-0.01478400","0E-8","2024-04-24 01:02:23.505","2024-04-24 01:13:54.524","Closed"
"MATICUSDT","Cross","Short","0.72640000","0.73340000","100.00000000","100.00000000","-0.70000000","0.00728840","0E-8","0E-8","2024-04-23 23:22:47.811","2024-04-24 00:32:14.908","Closed"
"MATICUSDT","Cross","Short","0.72870000","0.72680000","100.00000000","100.00000000","0.19000000","0E-8","-0.03643500","0E-8","2024-04-23 21:38:22.208","2024-04-23 22:52:41.784","Closed"
"MATICUSDT","Cross","Short","0.73390000","0.73130000","100.00000000","100.00000000","0.26000000","0E-8","-0.03669500","0E-8","2024-04-23 20:36:19.454","2024-04-23 21:08:16.206","Closed"
"MATICUSDT","Cross","Short","0.73270000","0.73120000","100.00000000","100.00000000","0.15000000","0E-8","-0.01465400","0E-8","2024-04-23 19:47:34.974","2024-04-23 20:06:13.423","Closed"
"MATICUSDT","Cross","Short","0.73400000","0.73220000","100.00000000","100.00000000","0.18000000","0E-8","-0.01468000","0E-8","2024-04-23 19:11:27.067","2024-04-23 19:17:20.461","Closed"
"MATICUSDT","Cross","Short","0.73670000","0.73500000","100.00000000","100.00000000","0.17000000","0E-8","-0.01473400","0E-8","2024-04-23 17:27:28.715","2024-04-23 18:08:01.479","Closed"
"MATICUSDT","Cross","Short","0.73510000","0.73350000","100.00000000","100.00000000","0.16000000","0E-8","-0.01470200","0E-8","2024-04-23 16:29:25.378","2024-04-23 16:56:51.220","Closed"
"MATICUSDT","Cross","Short","0.73500000","0.73300000","100.00000000","100.00000000","0.20000000","0E-8","-0.03675000","0E-8","2024-04-23 15:46:50.155","2024-04-23 15:57:34.189","Closed"
"MATICUSDT","Cross","Short","0.73550000","0.73320000","100.00000000","100.00000000","0.23000000","0E-8","-0.03677500","0E-8","2024-04-23 15:11:56.996","2024-04-23 15:16:45.252","Closed"
"MATICUSDT","Cross","Short","0.73920000","0.73710000","100.00000000","100.00000000","0.21000000","0E-8","-0.03696000","0E-8","2024-04-23 14:13:00.000","2024-04-23 14:41:51.290","Closed"
"MATICUSDT","Cross","Short","0.72500000","0.73220000","100.00000000","100.00000000","-0.72000000","0E-8","-0.03624999","0E-8","2024-04-23 13:17:12.955","2024-04-23 13:42:54.356","Closed"
"MATICUSDT","Cross","Short","0.72930000","0.72820000","100.00000000","100.00000000","0.10999999","0E-8","-0.01458599","0E-8","2024-04-23 12:22:02.644","2024-04-23 12:34:56.103","Closed"
"MATICUSDT","Cross","Short","0.72720000","0.72540000","100.00000000","100.00000000","0.18000000","0E-8","-0.01454400","0E-8","2024-04-23 11:08:04.581","2024-04-23 11:36:29.591","Closed"
"MATICUSDT","Cross","Short","0.72750000","0.72450000","100.00000000","100.00000000","0.30000000","0E-8","-0.03637499","0E-8","2024-04-23 09:19:09.811","2024-04-23 09:47:07.102","Closed"
"MATICUSDT","Cross","Short","0.73560000","0.73210000","10.00000000","10.00000000","0.03500000","0E-8","-0.00367800","0E-8","2024-04-23 05:49:39.297","2024-04-23 06:45:45.060","Closed"
"MATICUSDT","Cross","Short","0.74180000","0.74160000","100.00000000","100.00000000","0.02000000","0E-8","-0.03709000","0E-8","2024-04-22 06:22:04.250","2024-04-22 06:22:07.423","Closed"
"MATICUSDT","Cross","Short","0.74200000","0.74220000","100.00000000","100.00000000","-0.02000000","0E-8","-0.03710000","0E-8","2024-04-22 06:21:54.363","2024-04-22 06:21:59.851","Closed"
"MATICUSDT","Cross","Short","0.74120000","0.74210000","100.00000000","100.00000000","-0.09000000","0E-8","-0.03706000","0E-8","2024-04-22 06:20:56.800","2024-04-22 06:21:31.696","Closed"
"MATICUSDT","Cross","Short","0.72060000","0.73360000","100.00000000","100.00000000","-1.30000000","0E-8","-0.01441200","0E-8","2024-04-22 00:17:08.320","2024-04-22 04:31:24.917","Closed"
"MATICUSDT","Cross","Short","0.71680000","0.71630000","100.00000000","100.00000000","0.04999999","0E-8","-0.03583999","0E-8","2024-04-21 22:19:19.380","2024-04-21 22:19:54.796","Closed"
"MATICUSDT","Cross","Short","0.71430000","0.71420000","100.00000000","100.00000000","0.01000000","0E-8","-0.03571500","0E-8","2024-04-21 21:48:10.741","2024-04-21 21:49:13.173","Closed"
"MATICUSDT","Cross","Short","0.71880000","0.71850000","100.00000000","100.00000000","0.02999999","0E-8","-0.03594000","0E-8","2024-04-21 21:17:55.727","2024-04-21 21:18:04.960","Closed"
"MATICUSDT","Cross","Short","0.71190000","0.71190000","1000.00000000","1000.00000000","0E-8","0E-8","-0.35595000","0E-8","2024-04-21 19:04:34.727","2024-04-21 19:05:15.203","Closed"
"MATICUSDT","Cross","Short","0.70920000","0.70910000","1000.00000000","1000.00000000","0.09999999","0E-8","-0.35460000","0E-8","2024-04-21 18:33:47.552","2024-04-21 18:34:28.868","Closed"
"MATICUSDT","Cross","Short","0.72540000","0.72370000","100.00000000","100.00000000","0.17000000","0E-8","-0.01450800","0E-8","2024-04-21 11:57:36.758","2024-04-21 12:16:32.058","Closed"
"MATICUSDT","Cross","Short","0.72560000","0.72540000","100.00000000","100.00000000","0.02000000","0E-8","-0.03628000","0E-8","2024-04-21 11:53:16.936","2024-04-21 11:54:40.322","Closed"
"MATICUSDT","Cross","Short","0.73706667","0.73490000","300.00000000","300.00000000","0.65000000","0.02214000","0E-8","0E-8","2024-04-20 23:17:20.260","2024-04-21 06:00:16.731","Closed"
"MATICUSDT","Cross","Short","0.73780000","0.73750000","200.00000000","200.00000000","0.06000000","0E-8","-0.07378000","0E-8","2024-04-20 21:57:01.431","2024-04-20 21:58:01.897","Closed"
"MATICUSDT","Cross","Short","0.73660000","0.73540000","10.00000000","10.00000000","0.01200000","0E-8","-0.00368300","0E-8","2024-04-20 20:58:38.333","2024-04-20 21:26:55.367","Closed"
"MATICUSDT","Cross","Short","0.73690000","0.73710000","10.00000000","10.00000000","-0.00200000","0E-8","-0.00368450","0E-8","2024-04-20 20:57:53.013","2024-04-20 20:58:23.650","Closed"
"MATICUSDT","Cross","Short","0.68480000","0.68730000","20.00000000","20.00000000","-0.05000000","0E-8","-0.00684800","0E-8","2024-04-20 13:18:48.449","2024-04-20 13:51:36.455","Closed"
"ADAUSDT","Cross","Short","0.47910000","0.48060000","60.00000000","60.00000000","-0.09000000","0E-8","-0.01437300","0E-8","2024-04-20 13:18:48.432","2024-04-20 13:51:36.455","Closed"
"MATICUSDT","Cross","Short","0.68000000","0.68840000","10.00000000","10.00000000","-0.08400000","0E-8","-0.00340000","0E-8","2024-04-20 11:30:46.318","2024-04-20 12:48:42.580","Closed"
"ADAUSDT","Cross","Short","0.45460000","0.46260000","30.00000000","30.00000000","-0.24000000","0.00136770","-0.00681900","0E-8","2024-04-19 07:53:20.269","2024-04-19 08:25:47.632","Closed"
"MATICUSDT","Cross","Short","0.66990000","0.66900000","10.00000000","10.00000000","0.00900000","0E-8","-0.00334950","0E-8","2024-04-19 07:44:54.620","2024-04-19 07:53:10.964","Closed"
"MATICUSDT","Cross","Long","0.65080000","0.65170000","30.00000000","30.00000000","0.02700000","0E-8","-0.01301600","0E-8","2024-04-19 05:05:01.143","2024-04-19 05:05:50.642","Closed"
"ADAUSDT","Cross","Short","0.44650000","0.44510000","30.00000000","30.00000000","0.04200000","0E-8","-0.00669750","0E-8","2024-04-19 04:49:14.104","2024-04-19 05:05:50.642","Closed"
"MATICUSDT","Cross","Short","0.65250000","0.65080000","10.00000000","10.00000000","0.01700000","0E-8","-0.00326250","0E-8","2024-04-19 04:49:12.242","2024-04-19 05:05:01.143","Closed"
"ADAUSDT","Cross","Short","0.44850000","0.44570000","30.00000000","30.00000000","0.08400000","0E-8","-0.00269100","0E-8","2024-04-18 14:00:13.903","2024-04-18 14:03:51.896","Closed"
"MATICUSDT","Cross","Short","0.67520000","0.67120000","10.00000000","10.00000000","0.04000000","0E-8","0E-8","0E-8","2024-04-18 13:59:36.113","2024-04-18 14:03:48.984","Closed"
"MATICUSDT","Cross","Long","0.67240000","0.67210000","20.00000000","20.00000000","-0.00600000","0E-8","0E-8","0E-8","2024-04-18 12:29:50.341","2024-04-18 12:29:55.285","Closed"
"ADAUSDT","Cross","Short","0.44760000","0.44660000","30.00000000","30.00000000","0.03000000","0E-8","-0.00671400","0E-8","2024-04-18 12:27:23.895","2024-04-18 12:29:57.078","Closed"
"MATICUSDT","Cross","Short","0.67480000","0.67240000","10.00000000","10.00000000","0.02400000","0E-8","-0.01346000","0E-8","2024-04-18 12:23:56.479","2024-04-18 12:29:50.341","Closed"
"MATICUSDT","Cross","Short","0.67500000","0.67480000","10.00000000","10.00000000","0.00199999","0E-8","-0.00337500","0E-8","2024-04-18 12:22:05.978","2024-04-18 12:22:57.751","Closed"
"MATICUSDT","Cross","Short","0.67536700","0.67510000","150.00000000","150.00000000","0.03999999","0E-8","-0.05065250","0E-8","2024-04-18 12:19:50.853","2024-04-18 12:22:05.160","Closed"
"MATICUSDT","Cross","Short","0.68390000","0.68210000","10.00000000","10.00000000","0.01800000","0E-8","-0.00683000","0E-8","2024-04-17 18:36:04.922","2024-04-17 19:00:59.391","Closed"
"MATICUSDT","Cross","Short","0.71250000","0.71180000","10.00000000","10.00000000","0.00699999","0E-8","-0.00356250","0E-8","2024-04-15 18:08:47.038","2024-04-15 18:09:36.317","Closed"
"MATICUSDT","Cross","Short","0.70530000","0.70290000","10.00000000","10.00000000","0.02400000","0E-8","-0.00352650","0E-8","2024-04-15 17:37:55.882","2024-04-15 17:38:43.086","Closed"
"MATICUSDT","Cross","Short","0.74080000","0.73893300","20.00000000","30.00000000","0.05600000","0E-8","-0.01037350","0E-8","2024-04-15 13:26:25.834","2024-04-15 14:04:28.613","Closed"
"MATICUSDT","Cross","Short","0.74090000","0.73930000","10.00000000","10.00000000","0.01600000","0E-8","-0.00148180","0E-8","2024-04-15 12:59:55.788","2024-04-15 13:05:37.101","Closed"
"MATICUSDT","Cross","Short","0.74130000","0.74030000","10.00000000","10.00000000","0.00999999","0E-8","-0.00148260","0E-8","2024-04-15 12:40:58.240","2024-04-15 12:51:31.327","Closed"
"MATICUSDT","Cross","Short","0.74093300","0.74010000","20.00000000","30.00000000","0.02499997","0E-8","-0.01184910","0E-8","2024-04-15 12:01:31.081","2024-04-15 12:32:38.044","Closed"
"MATICUSDT","Cross","Short","0.74500000","0.74390000","10.00000000","10.00000000","0.01100000","0E-8","-0.00744450","0E-8","2024-04-15 11:21:16.447","2024-04-15 11:31:14.457","Closed"
"MATICUSDT","Cross","Short","0.74655000","0.75080000","20.00000000","20.00000000","-0.08500000","0E-8","-0.00898460","0E-8","2024-04-15 10:21:19.452","2024-04-15 10:51:10.748","Closed"
"MATICUSDT","Cross","Short","0.74790000","0.74660000","10.00000000","10.00000000","0.01300000","0E-8","-0.00373950","0E-8","2024-04-15 09:48:10.263","2024-04-15 09:51:12.174","Closed"
"MATICUSDT","Cross","Short","0.74070000","0.73950000","10.00000000","10.00000000","0.01200000","0E-8","-0.00740100","0E-8","2024-04-15 09:15:49.308","2024-04-15 09:18:04.472","Closed"
"MATICUSDT","Cross","Short","0.74570000","0.74310000","10.00000000","10.00000000","0.02600000","0E-8","-0.00149140","0E-8","2024-04-15 08:40:18.929","2024-04-15 08:45:43.561","Closed"
"MATICUSDT","Cross","Short","0.74560000","0.74300000","10.00000000","10.00000000","0.02600000","0.00066889","-0.00372800","0E-8","2024-04-15 07:47:38.036","2024-04-15 08:10:12.188","Closed"
"MATICUSDT","Cross","Short","0.74390000","0.74360000","10.00000000","10.00000000","0.00300000","0E-8","-0.00371950","0E-8","2024-04-15 07:46:56.474","2024-04-15 07:47:02.410","Closed"
"MATICUSDT","Cross","Short","0.74540000","0.74730000","10.00000000","10.00000000","-0.01900000","0E-8","-0.00372700","0E-8","2024-04-15 07:36:58.778","2024-04-15 07:40:18.041","Closed"
"MATICUSDT","Cross","Short","0.67370000","0.73490000","10.00000000","10.00000000","-0.61200000","-0.00014449","0E-8","0E-8","2024-04-14 21:53:30.451","2024-04-15 06:28:51.911","Closed"
"MATICUSDT","Cross","Short","0.67320000","0.67130000","10.00000000","10.00000000","0.01900000","0E-8","-0.00672250","0E-8","2024-04-14 21:22:54.778","2024-04-14 21:23:25.867","Closed"
"MATICUSDT","Cross","Short","0.67430000","0.67240000","10.00000000","10.00000000","0.01900000","0E-8","-0.00337150","0E-8","2024-04-14 20:47:53.978","2024-04-14 20:52:51.262","Closed"
"MATICUSDT","Cross","Short","0.68190000","0.68100000","10.00000000","10.00000000","0.00899999","0E-8","-0.00340950","0E-8","2024-04-14 20:17:31.630","2024-04-14 20:17:50.458","Closed"
"MATICUSDT","Cross","Short","0.68440000","0.68310000","10.00000000","10.00000000","0.01300000","0E-8","-0.00342200","0E-8","2024-04-14 19:40:47.581","2024-04-14 19:47:28.146","Closed"
"MATICUSDT","Cross","Short","0.68890000","0.68720000","10.00000000","10.00000000","0.01700000","0E-8","-0.00481380","0E-8","2024-04-14 18:50:54.823","2024-04-14 19:07:28.702","Closed"
"MATICUSDT","Cross","Short","0.68770000","0.68610000","10.00000000","10.00000000","0.01600000","0E-8","-0.00137540","0E-8","2024-04-14 18:20:16.365","2024-04-14 18:20:34.988","Closed"
"MATICUSDT","Cross","Short","0.67970000","0.67870000","10.00000000","10.00000000","0.00999999","0E-8","-0.00339850","0E-8","2024-04-14 17:42:14.451","2024-04-14 17:49:44.556","Closed"
"MATICUSDT","Cross","Short","0.68800000","0.68540000","10.00000000","10.00000000","0.02600000","0E-8","-0.00137600","0E-8","2024-04-14 17:00:00.260","2024-04-14 17:12:10.929","Closed"
"MATICUSDT","Cross","Short","0.69380000","0.69250000","10.00000000","10.00000000","0.01300000","0E-8","-0.00138760","0E-8","2024-04-14 06:45:34.069","2024-04-14 06:50:47.462","Closed"
"MATICUSDT","Cross","Short","0.66180000","0.65970000","10.00000000","10.00000000","0.02100000","0E-8","0E-8","0E-8","2024-04-13 20:06:28.065","2024-04-13 20:06:32.766","Closed"
"MATICUSDT","Cross","Short","0.71160000","0.70850000","10.00000000","10.00000000","0.03100000","0E-8","-0.00710050","0E-8","2024-04-13 19:34:34.573","2024-04-13 19:36:20.365","Closed"
"MATICUSDT","Cross","Short","0.72030000","0.71960000","10.00000000","10.00000000","0.00700000","0E-8","-0.00144060","0E-8","2024-04-13 18:55:40.365","2024-04-13 19:04:32.177","Closed"
"MATICUSDT","Cross","Short","0.71600000","0.71440000","10.00000000","10.00000000","0.01600000","0E-8","0E-8","0E-8","2024-04-13 18:24:45.150","2024-04-13 18:25:18.251","Closed"
"MATICUSDT","Cross","Short","0.71540000","0.71410000","10.00000000","10.00000000","0.01300000","0E-8","-0.00357700","0E-8","2024-04-13 17:53:31.538","2024-04-13 17:54:38.940","Closed"
"MATICUSDT","Cross","Short","0.72380000","0.72150000","10.00000000","10.00000000","0.02300000","0E-8","-0.00361900","0E-8","2024-04-13 17:22:56.487","2024-04-13 17:23:25.758","Closed"
"MATICUSDT","Cross","Short","0.73760000","0.73610000","10.00000000","10.00000000","0.01500000","0E-8","-0.00147520","0E-8","2024-04-13 16:49:59.711","2024-04-13 16:52:53.757","Closed"
"MATICUSDT","Cross","Short","0.74780000","0.74690000","10.00000000","10.00000000","0.00899999","0E-8","-0.00149560","0E-8","2024-04-13 16:18:33.821","2024-04-13 16:19:47.090","Closed"
"MATICUSDT","Cross","Short","0.75850000","0.75620000","10.00000000","10.00000000","0.02300000","0E-8","-0.00379250","0E-8","2024-04-13 15:44:24.854","2024-04-13 15:47:45.701","Closed"
"MATICUSDT","Cross","Short","0.75420000","0.75280000","10.00000000","10.00000000","0.01400000","0E-8","-0.00753500","0E-8","2024-04-13 15:01:21.471","2024-04-13 15:10:15.765","Closed"
"MATICUSDT","Cross","Short","0.75900000","0.75720000","10.00000000","10.00000000","0.01800000","0E-8","-0.00151800","0E-8","2024-04-13 14:30:09.285","2024-04-13 14:31:15.228","Closed"
"MATICUSDT","Cross","Short","0.76060000","0.75900000","10.00000000","10.00000000","0.01600000","0E-8","-0.00152120","0E-8","2024-04-13 14:03:00.222","2024-04-13 14:12:04.785","Closed"
"MATICUSDT","Cross","Short","0.76330000","0.75990000","10.00000000","10.00000000","0.03400000","0E-8","-0.00381650","0E-8","2024-04-13 12:48:57.329","2024-04-13 13:34:04.476","Closed"
"MATICUSDT","Cross","Short","0.75980000","0.75860000","10.00000000","10.00000000","0.01200000","0E-8","-0.00379900","0E-8","2024-04-13 12:16:26.805","2024-04-13 12:18:51.921","Closed"
"MATICUSDT","Cross","Short","0.76320000","0.76140000","10.00000000","10.00000000","0.01800000","0E-8","-0.00762300","0E-8","2024-04-13 10:46:06.443","2024-04-13 11:46:21.918","Closed"
"MATICUSDT","Cross","Short","0.76090000","0.76000000","10.00000000","10.00000000","0.00900000","0E-8","-0.00380450","0E-8","2024-04-13 10:15:43.908","2024-04-13 10:16:00.595","Closed"
"MATICUSDT","Cross","Short","0.76050000","0.75900000","10.00000000","10.00000000","0.01500000","0E-8","-0.00380250","0E-8","2024-04-13 09:44:07.847","2024-04-13 09:45:38.175","Closed"
"MATICUSDT","Cross","Short","0.75830000","0.75700000","10.00000000","10.00000000","0.01300000","0E-8","-0.00379150","0E-8","2024-04-13 09:10:54.016","2024-04-13 09:14:02.195","Closed"
"MATICUSDT","Cross","Short","0.76210000","0.76050000","10.00000000","10.00000000","0.01600000","0E-8","-0.00381050","0E-8","2024-04-13 08:34:53.670","2024-04-13 08:40:48.384","Closed"
"MATICUSDT","Cross","Short","0.76230000","0.76090000","10.00000000","10.00000000","0.01400000","0.00076277","-0.00152460","0E-8","2024-04-13 07:52:30.546","2024-04-13 08:04:48.756","Closed"
"MATICUSDT","Cross","Short","0.76660000","0.76540000","10.00000000","10.00000000","0.01200000","0E-8","-0.00383300","0E-8","2024-04-13 06:00:59.083","2024-04-13 07:22:24.804","Closed"
"MATICUSDT","Cross","Short","0.77120000","0.77010000","10.00000000","10.00000000","0.01100000","0E-8","-0.00154240","0E-8","2024-04-13 05:27:40.138","2024-04-13 05:30:43.413","Closed"
"MATICUSDT","Cross","Short","0.77040000","0.76930000","10.00000000","10.00000000","0.01100000","0E-8","-0.00385200","0E-8","2024-04-13 04:53:24.935","2024-04-13 04:54:02.197","Closed"
"MATICUSDT","Cross","Short","0.74420000","0.74150000","10.00000000","10.00000000","0.02700000","0E-8","-0.00742850","0E-8","2024-04-12 18:57:45.758","2024-04-12 18:59:52.861","Closed"
"MATICUSDT","Cross","Short","0.78840000","0.78630000","10.00000000","10.00000000","0.02100000","0E-8","0E-8","0E-8","2024-04-12 18:26:42.673","2024-04-12 18:27:39.740","Closed"
"MATICUSDT","Cross","Short","0.79560000","0.79270000","10.00000000","10.00000000","0.02900000","0E-8","0E-8","0E-8","2024-04-12 18:03:19.634","2024-04-12 18:21:10.284","Closed"
"MATICUSDT","Cross","Short","0.79950000","0.79570000","10.00000000","10.00000000","0.03800000","0E-8","-0.00399750","0E-8","2024-04-12 17:33:37.351","2024-04-12 18:02:00.216","Closed"
"MATICUSDT","Cross","Short","0.87700000","0.87430000","10.00000000","10.00000000","0.02700000","0E-8","-0.00438500","0E-8","2024-04-11 18:08:17.773","2024-04-11 18:15:26.666","Closed"
